id,ids_prism,ids_espn,ids_fantasypros,ids_fantasyprosSlug,ids_gsis,ids_nffc,ids_pfr,ids_sleeper,ids_sportradar,ids_wikidata,ids_yahoo,names_boxscore,names_givenFirst,names_firstLast,names_lastFirst,names_lastFirstInit,names_givenFull,names_suffix,names_display,names_last,names_first,names_middle,profile_birthDate,profile_birthYear,profile_birthMonth,profile_birthDay,profile_height,profile_weight,position_abbreviation,position_group,profile_rookieYear
gdwsppv2z8,gdwsppv2z8,3676833,18520,kavontae-turpin,00-0037801,20247,TurpKa00,8917,2dfd63d0-0e8a-11ed-a8f4-191ad3c6932a,Q110460526,34709,K.Turpin,KaVontae,KaVontae Turpin,"Turpin, KaVontae","Turpin, K",KaVontae Turpin,,KaVontae Turpin,Turpin,KaVontae,,1996-08-02,1996,08,02,67,158,WR,WR,2022
gk0w642sjh,gk0w642sjh,4685307,28067,kevin-coleman-jr,00-0041529,23176,ColeKe03,13338,0b7b96b1-7733-4ceb-ac59-5ff7029df86c,Q115802395,42768,K.Coleman,Kevin,Kevin Coleman,"Coleman, Kevin","Coleman, K",Kevin Coleman Jr.,Jr.,Kevin Coleman Jr.,Coleman,Kevin,,2003-09-10,2003,09,10,70,180,WR,WR,2026
gm61zy413m,gm61zy413m,4911851,27285,lequint-allen-jr,00-0040238,22090,AlleLe01,12544,14aedd06-41a6-41db-8c5e-05483f91570d,Q122832663,42007,L.Allen,LeQuint,LeQuint Allen,"Allen, LeQuint","Allen, L",LeQuint Allen Jr.,Jr.,LeQuint Allen Jr.,Allen,LeQuint,,2004-08-05,2004,08,05,72,201,RB,RB,2025
gpnl6x14j8,gpnl6x14j8,3886598,19590,jauan-jennings,00-0036259,18033,JennJa00,7049,3ae9f0fa-c711-4663-80cf-4707856c07aa,Q84749199,32887,J.Jennings,Bennie,Jauan Jennings,"Jennings, Jauan","Jennings, J",Bennie Jennings,,Jauan Jennings,Jennings,Jauan,,1997-07-10,1997,07,10,75,212,WR,WR,2020
gv3bq5xn9d,gv3bq5xn9d,4361577,20113,dyami-brown,00-0036626,18786,BrowDy00,7587,0fb60ada-bdd3-4d74-8c98-058303a1649a,Q100408294,33470,D.Brown,Dyami,Dyami Brown,"Brown, Dyami","Brown, D",Dyami Brown,,Dyami Brown,Brown,Dyami,,1999-11-01,1999,11,01,72,195,WR,WR,2021
gx34tq6ygm,gx34tq6ygm,4678006,23004,elijah-arroyo,00-0040739,22121,ArroEl00,12521,98bc7c8c-e6e4-4694-a0ef-d3f25274223e,Q130418405,41835,E.Arroyo,Elijah,Elijah Arroyo,"Arroyo, Elijah","Arroyo, E",Elijah Arroyo,,Elijah Arroyo,Arroyo,Elijah,,2003-04-05,2003,04,05,77,254,TE,TE,2025
h18ml9n5pm,h18ml9n5pm,4262921,19236,justin-jefferson,00-0036322,17972,JeffJu00,6794,4131d4ee-0318-4bb5-832a-4dec80668a4f,Q69807017,32692,J.Jefferson,Justin,Justin Jefferson,"Jefferson, Justin","Jefferson, J",Justin Jefferson,,Justin Jefferson,Jefferson,Justin,,1999-06-16,1999,06,16,73,195,WR,WR,2020
h1k3rd2mch,h1k3rd2mch,3915416,17265,dj-moore-wr,00-0034827,16134,MoorD.00,4983,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,Q48977305,30994,D.Moore,Denniston,DJ Moore,"Moore, DJ","Moore, D",Denniston Moore,,DJ Moore,Moore,DJ,,1997-04-14,1997,04,14,72,213,WR,WR,2018
h4gh5t7vew,h4gh5t7vew,4241463,19201,jerry-jeudy,00-0036407,17964,JeudJe00,6783,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,Q52161990,32685,J.Jeudy,Jerry,Jerry Jeudy,"Jeudy, Jerry","Jeudy, J",Jerry Jeudy,,Jerry Jeudy,Jeudy,Jerry,,1999-04-24,1999,04,24,73,195,WR,WR,2020
h5x0vlp33w,h5x0vlp33w,4569173,22726,rhamondre-stevenson,00-0036875,18791,StevRh00,7611,6260e78a-64e2-4f7e-9bf8-39948a17a370,Q104648692,33508,R.Stevenson,Rhamondre,Rhamondre Stevenson,"Stevenson, Rhamondre","Stevenson, R",Rhamondre Stevenson,,Rhamondre Stevenson,Stevenson,Rhamondre,,1998-02-23,1998,02,23,72,227,RB,RB,2021
h9ygyn3xsh,h9ygyn3xsh,4242335,19217,jonathan-taylor,00-0036223,17962,TaylJo02,6813,925195a4-06ba-4e37-ae7d-a3d6a5419139,Q41788679,32711,J.Taylor,Jonathan,Jonathan Taylor,"Taylor, Jonathan","Taylor, J",Jonathan Taylor,,Jonathan Taylor,Taylor,Jonathan,,1999-01-19,1999,01,19,70,226,RB,RB,2020
hb9e93cw0h,hb9e93cw0h,5085024,24366,cj-williams,00-0041106,23161,WillCJ00,13554,a92ac2af-70d0-4eb6-a741-38d432797d4f,Q139568039,42825,C.Williams,Christian,C.J. Williams,"Williams, C.J.","Williams, C",Christian Williams,,C.J. Williams,Williams,C.J.,,2002-10-23,2002,10,23,73,205,WR,WR,2026
hcvrrdxwb8,hcvrrdxwb8,4426354,22963,george-pickens,00-0037247,19437,PickGe00,8137,018e8f25-54e5-44f1-967a-7ff237f1c52f,Q77718902,34007,G.Pickens,George,George Pickens,"Pickens, George","Pickens, G",George Pickens,,George Pickens,Pickens,George,,2001-03-04,2001,03,04,75,205,WR,WR,2022
hfpk6r5ykr,hfpk6r5ykr,3126997,19052,tom-kennedy,00-0035544,17838,KennTo01,6588,dc51b38c-dc82-44ee-a88b-764d681ce58a,Q85809979,32561,T.Kennedy,Tom,Tom Kennedy,"Kennedy, Tom","Kennedy, T",Tom Kennedy,,Tom Kennedy,Kennedy,Tom,,1996-07-29,1996,07,29,70,195,WR,WR,2019
hglp86bl2h,hglp86bl2h,4386544,25627,xavier-smith,00-0038359,20736,SmitXa00,11168,98b88de0-e8e5-11ed-ad77-290d92d9e505,Q130214825,40399,X.Smith,Xavier,Xavier Smith,"Smith, Xavier","Smith, X",Xavier Smith,,Xavier Smith,Smith,Xavier,,1997-09-21,1997,09,21,69,180,WR,WR,2023
hh0e1cjbfw,hh0e1cjbfw,4047365,18269,josh-jacobs,00-0035700,16998,JacoJo01,5850,61694ab9-b099-408e-b48d-6a643dd069ec,Q59660262,31856,J.Jacobs,Joshua,Josh Jacobs,"Jacobs, Josh","Jacobs, J",Joshua Jacobs,,Josh Jacobs,Jacobs,Josh,,1998-02-11,1998,02,11,70,223,RB,RB,2019
hh3d9rh294,hh3d9rh294,4241961,24562,connor-heyward,00-0037304,19733,HeywCo00,8181,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,Q111832605,34163,C.Heyward,Connor,Connor Heyward,"Heyward, Connor","Heyward, C",Connor Heyward,,Connor Heyward,Heyward,Connor,,1999-01-22,1999,01,22,71,233,FB,RB,2022
hk779prr2d,hk779prr2d,4682648,27994,malachi-fields,00-0041042,22952,FielMa00,13285,ed9f9d96-d1e5-43bd-ac69-cbd29bb0b9bb,Q126063506,42696,M.Fields,Steven,Malachi Fields,"Fields, Malachi","Fields, M",Steven Fields,,Malachi Fields,Fields,Malachi,,2003-08-26,2003,08,26,76,222,WR,WR,2026
hlly7361cw,hlly7361cw,4367209,23153,greg-dulcich,00-0037252,19477,DulcGr00,8172,b9e4a022-d15c-4cef-9879-170277f17207,Q108755663,34036,G.Dulcich,Gregory,Greg Dulcich,"Dulcich, Greg","Dulcich, G",Gregory Dulcich,,Greg Dulcich,Dulcich,Greg,,2000-03-26,2000,03,26,76,245,TE,TE,2022
hms8fhwnj8,hms8fhwnj8,4362238,25324,chase-brown,00-0038597,20292,BrowCh10,9224,d74ff06d-905d-4fed-8f98-b5f6d4549333,Q114554328,40196,C.Brown,Chase,Chase Brown,"Brown, Chase","Brown, C",Chase Brown,,Chase Brown,Brown,Chase,,2000-03-21,2000,03,21,70,211,RB,RB,2023
hnv5fre0dm,hnv5fre0dm,4880236,28403,will-kacmarek,00-0041524,23042,KacmWi00,13434,8f405d6d-46dd-4f4e-b6cf-52379cd9bb54,Q137177840,42709,W.Kacmarek,Will,Will Kacmarek,"Kacmarek, Will","Kacmarek, W",Will Kacmarek,,Will Kacmarek,Kacmarek,Will,,2003-02-12,2003,02,12,78,258,TE,TE,2026
hpvdjvpdnm,hpvdjvpdnm,4241424,19801,tylan-wallace,00-0036630,18793,WallTy00,7595,29269863-13cf-4c66-ac3c-5d9a47e2040a,Q58495244,33519,T.Wallace,Tylan,Tylan Wallace,"Wallace, Tylan","Wallace, T",Tylan Wallace,,Tylan Wallace,Wallace,Tylan,,1999-05-13,1999,05,13,71,200,WR,WR,2021
hqglzn39cm,hqglzn39cm,5150662,28597,hayden-large,00-0041170,23366,,13712,766b7ed0-4271-11f1-b788-bb88ff156f8c,,43027,H.Large,Hayden,Hayden Large,"Large, Hayden","Large, H",Hayden Large,,Hayden Large,Large,Hayden,,2002-03-27,2002,03,27,76,255,TE,TE,2026
hqy6mv7c28,hqy6mv7c28,4373626,24172,tyler-allgeier,00-0037263,19441,AllgTy00,8132,f4529909-1a02-4f4b-a1f3-315cad100683,Q109336060,34107,T.Allgeier,Tyler,Tyler Allgeier,"Allgeier, Tyler","Allgeier, T",Tyler Allgeier,,Tyler Allgeier,Allgeier,Tyler,,2000-04-15,2000,04,15,70,225,RB,RB,2022
hv0bye67hh,hv0bye67hh,4686422,25332,xavier-hutchinson,00-0038618,20305,HutcXa00,10218,aed98af2-b228-4b74-a804-2d210bd11122,Q110782713,40232,X.Hutchinson,Xavier,Xavier Hutchinson,"Hutchinson, Xavier","Hutchinson, X",Xavier Hutchinson,,Xavier Hutchinson,Hutchinson,Xavier,,2000-06-01,2000,06,01,75,210,WR,WR,2023
hw0ec25wxd,hw0ec25wxd,5103197,28423,tyren-montgomery,00-0040919,23247,MontTy02,13600,26b1d8a0-4198-11f1-a9c5-c5da6e8614a1,Q137907188,42896,T.Montgomery,Tyren,Tyren Montgomery,"Montgomery, Tyren","Montgomery, T",Tyren Montgomery,,Tyren Montgomery,Montgomery,Tyren,,2001-07-03,2001,07,03,71,204,WR,WR,2026
hwb3zvd3kd,hwb3zvd3kd,3051909,17420,daniel-carlson,00-0034161,16158,CarlDa00,5095,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,Q28124532,31137,D.Carlson,Daniel,Daniel Carlson,"Carlson, Daniel","Carlson, D",Daniel Carlson,,Daniel Carlson,Carlson,Daniel,,1995-01-23,1995,01,23,77,215,K,SPEC,2018
hx30jszbgh,hx30jszbgh,4360423,22973,michael-penix-jr,00-0039917,20298,PeniMi00,11559,6499a161-b221-4591-b122-d99ece1be64b,Q101503854,40889,M.Penix,Michael,Michael Penix,"Penix, Michael","Penix, M",Michael Penix Jr.,Jr.,Michael Penix Jr.,Penix,Michael,,2000-05-08,2000,05,08,75,220,QB,QB,2024
hxc15qqtm4,hxc15qqtm4,4602788,27697,jackson-meeks,00-0040390,22584,MeekJa00,12938,be223960-250a-11f0-8c61-8d480134500e,Q126690521,42238,J.Meeks,Jackson,Jackson Meeks,"Meeks, Jackson","Meeks, J",Jackson Meeks,,Jackson Meeks,Meeks,Jackson,,2003-03-24,2003,03,24,74,235,WR,WR,2025
j04zvqe574,j04zvqe574,4360939,19794,rashod-bateman,00-0036550,18785,BateRa00,7571,d9f8b92b-69d4-4d83-9bf2-106ee523efed,Q77352940,33415,R.Bateman,Rashod,Rashod Bateman,"Bateman, Rashod","Bateman, R",Rashod Bateman,,Rashod Bateman,Bateman,Rashod,,1999-11-29,1999,11,29,73,193,WR,WR,2021
j0cl644llr,j0cl644llr,3916945,18706,darius-slayton,00-0035535,17512,SlayDa01,6149,82ed30a5-54a8-4ed0-b040-99c3a78fb055,Q63351201,32003,D.Slayton,Darius,Darius Slayton,"Slayton, Darius","Slayton, D",Darius Slayton,,Darius Slayton,Slayton,Darius,,1997-01-12,1997,01,12,73,198,WR,WR,2019
j0r6kefebm,j0r6kefebm,4429084,24347,anthony-richardson,00-0039164,20294,RichAn03,9229,5fc5b4a6-a583-4345-a810-4f982204ea5e,Q109282725,40040,A.Richardson,Anthony,Anthony Richardson,"Richardson, Anthony","Richardson, A",Anthony Richardson,Sr.,Anthony Richardson,Richardson,Anthony,,2002-05-22,2002,05,22,76,244,QB,QB,2023
j2b58jpzmh,j2b58jpzmh,4869748,28132,zavion-thomas,00-0041051,23013,ThomZa05,13411,3f22d5fe-e6e4-4aab-8992-caf75caf999a,Q137386042,42711,Z.Thomas,Zavion,Zavion Thomas,"Thomas, Zavion","Thomas, Z",Zavion Thomas,,Zavion Thomas,Thomas,Zavion,,2004-02-14,2004,02,14,70,190,WR,WR,2026
j2kdj8x92d,j2kdj8x92d,5081335,28175,drew-stevens,00-0041182,23660,StevDr00,13968,4f268040-4b31-11f1-ab56-ddbbfa067d51,Q137368484,43370,D.Stevens,Drew,Drew Stevens,"Stevens, Drew","Stevens, D",Drew Stevens,,Drew Stevens,Stevens,Drew,,2003-12-09,2003,12,09,73,205,K,SPEC,2026
j2y9fxgqsd,j2y9fxgqsd,3917232,19760,tyler-bass,00-0036162,18158,BassTy00,7042,bfccbff4-bc01-41ed-aa11-be976160504c,Q87847659,32858,T.Bass,Tyler,Tyler Bass,"Bass, Tyler","Bass, T",Tyler Bass,,Tyler Bass,Bass,Tyler,,1997-02-14,1997,02,14,70,183,K,SPEC,2020
j37w40wh6r,j37w40wh6r,4686104,25295,johnny-wilson,00-0039236,21145,WilsJo03,11636,e8d389b5-56c8-4276-9983-0dbcc1663507,Q114364019,41089,J.Wilson,Johnny,Johnny Wilson,"Wilson, Johnny","Wilson, J",Johnny Wilson,,Johnny Wilson,Wilson,Johnny,,2001-04-03,2001,04,03,78,228,WR,WR,2024
j4es7wry24,j4es7wry24,3843945,18397,foster-moreau,00-0034981,17548,MoreFo00,5985,9c3a67fd-5c6e-4689-9e08-9ff6d4db6c9a,Q63349672,31969,F.Moreau,Foster,Foster Moreau,"Moreau, Foster","Moreau, F",Foster Moreau,,Foster Moreau,Moreau,Foster,,1997-05-06,1997,05,06,76,250,TE,TE,2019
j5gwtn3ny8,j5gwtn3ny8,4367567,24689,julius-chestnut,00-0037594,19936,ChesJu00,8254,873860f0-cca2-11ec-9e80-cff885fdbae7,Q113675419,34451,J.Chestnut,Julius,Julius Chestnut,"Chestnut, Julius","Chestnut, J",Julius Chestnut,,Julius Chestnut,Chestnut,Julius,,2000-10-26,2000,10,26,71,228,RB,RB,2022
j749nzlhnd,j749nzlhnd,4429466,27916,drake-dabney,00-0040628,22871,DabnDr00,13210,7afbcb90-2f70-11f0-8052-89a0c8fe065f,Q137610464,42523,D.Dabney,Drake,Drake Dabney,"Dabney, Drake","Dabney, D",Drake Dabney,,Drake Dabney,Dabney,Drake,,2002-05-14,2002,05,14,77,246,TE,TE,2025
j9nfnk3l0w,j9nfnk3l0w,3127586,16445,jeremy-mcnichols,00-0033955,15441,McNiJe00,4219,25cc3585-6194-4786-968a-2600db46b6c6,Q27662503,30275,J.McNichols,Jeremy,Jeremy McNichols,"McNichols, Jeremy","McNichols, J",Jeremy McNichols,,Jeremy McNichols,McNichols,Jeremy,,1995-12-26,1995,12,26,69,205,RB,RB,2017
j9qxflzcs0,j9qxflzcs0,4433970,23018,jj-mccarthy,00-0039923,21150,McCaJJ00,11565,587cc3c3-aeda-4ac7-8803-a7e4db195534,Q108913383,40905,J.McCarthy,Jonathan,J.J. McCarthy,"McCarthy, J.J.","McCarthy, J",Jonathan McCarthy,,J.J. McCarthy,McCarthy,J.J.,,2003-01-20,2003,01,20,75,219,QB,QB,2024
jbnwjfq0mr,jbnwjfq0mr,4567104,26341,will-reichard,00-0039404,21404,ReicWi00,11792,6f667582-b880-4c41-a105-59c347a36c0d,Q109648030,41093,W.Reichard,Will,Will Reichard,"Reichard, Will","Reichard, W",Will Reichard,,Will Reichard,Reichard,Will,,2001-01-09,2001,01,09,73,190,K,SPEC,2024
jcfywbm7bw,jcfywbm7bw,4361516,24238,daniel-bellinger,00-0038115,19625,BellDa00,8225,42a1c03e-790e-46ba-b0d5-d304e44c02c7,Q111317399,34068,D.Bellinger,Daniel,Daniel Bellinger,"Bellinger, Daniel","Bellinger, D",Daniel Bellinger,,Daniel Bellinger,Bellinger,Daniel,,2000-09-22,2000,09,22,78,255,TE,TE,2022
jcrzlqsrn4,jcrzlqsrn4,4240657,22728,michael-carter-rb,00-0036924,18828,CartMi03,7607,7f119181-4c9f-4a9f-bccc-357277b64a8d,Q104742000,33495,M.Carter,Michael,Michael Carter,"Carter, Michael","Carter, M",Michael Carter,,Michael Carter,Carter,Michael,,1999-05-07,1999,05,07,68,201,RB,RB,2021
jf12kg6vgh,jf12kg6vgh,4258595,19229,cole-kmet,00-0036290,18010,KmetCo00,6826,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,Q77347893,32713,C.Kmet,Cole,Cole Kmet,"Kmet, Cole","Kmet, C",Cole Kmet,,Cole Kmet,Kmet,Cole,,1999-03-10,1999,03,10,78,257,TE,TE,2020
jfr5lh7zt4,jfr5lh7zt4,3045523,17066,kendrick-bourne,00-0033307,15671,BourKe00,4454,5aba3610-ab55-4922-ac46-806ded5eb8bf,Q36094089,30551,K.Bourne,Kendrick,Kendrick Bourne,"Bourne, Kendrick","Bourne, K",Kendrick Bourne,,Kendrick Bourne,Bourne,Kendrick,,1995-08-04,1995,08,04,73,203,WR,WR,2017
jj45558tfm,jj45558tfm,4685512,27329,jadarian-price,00-0041512,22938,PricJa02,13286,17b64129-5118-4525-ac9a-d79ff5313568,Q130211010,42654,J.Price,Jadarian,Jadarian Price,"Price, Jadarian","Price, J",Jadarian Price,,Jadarian Price,Price,Jadarian,,2003-10-09,2003,10,09,71,203,RB,RB,2026
jmlwr08vpm,jmlwr08vpm,4032473,24687,rashid-shaheed,00-0037545,19934,ShahRa00,8676,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,Q114709187,34659,R.Shaheed,Rashid,Rashid Shaheed,"Shaheed, Rashid","Shaheed, R",Rashid Shaheed,,Rashid Shaheed,Shaheed,Rashid,,1998-08-31,1998,08,31,72,180,WR,WR,2022
jnz6bep8rm,jnz6bep8rm,4428811,23957,xavier-weaver,00-0039521,21176,WeavXa00,11921,ffd59710-0582-11ef-823c-c3942ac17525,Q122372530,41202,X.Weaver,Xavier,Xavier Weaver,"Weaver, Xavier","Weaver, X",Xavier Weaver,,Xavier Weaver,Weaver,Xavier,,2000-10-12,2000,10,12,73,185,WR,WR,2024
jrxvndh1t4,jrxvndh1t4,4714771,24345,drew-allar,00-0041565,23058,AllaDr00,13289,0667d256-9f37-4b21-b1c9-fb105aaf97a2,Q113728944,42698,D.Allar,Drew,Drew Allar,"Allar, Drew","Allar, D",Drew Allar,,Drew Allar,Allar,Drew,,2004-03-08,2004,03,08,77,228,QB,QB,2026
jskvzdfjy0,jskvzdfjy0,4431299,25411,rome-odunze,00-0039919,20335,OdunRo00,11620,f64694e0-0381-11ef-973d-5176a0ecbee4,Q114564449,40901,R.Odunze,Rome,Rome Odunze,"Odunze, Rome","Odunze, R",Rome Odunze,,Rome Odunze,Odunze,Rome,,2002-06-03,2002,06,03,75,215,WR,WR,2024
jt3c5z463d,jt3c5z463d,4696981,27166,cam-skattebo,00-0040715,22077,SkatCa00,12481,e1f0c72d-f4d0-4c24-93a4-8a12b9a2efd2,Q123653630,41922,C.Skattebo,Cameron,Cam Skattebo,"Skattebo, Cam","Skattebo, C",Cameron Skattebo,,Cam Skattebo,Skattebo,Cam,,2002-02-05,2002,02,05,71,215,RB,RB,2025
jvce75t0p0,jvce75t0p0,4385690,25247,dalton-kincaid,00-0038933,20300,KincDa00,10236,b961fa15-0676-4948-b95f-56d06319d40e,Q113662126,40048,D.Kincaid,Dalton,Dalton Kincaid,"Kincaid, Dalton","Kincaid, D",Dalton Kincaid,,Dalton Kincaid,Kincaid,Dalton,,1999-10-18,1999,10,18,75,246,TE,TE,2023
jwgpd4n6lw,jwgpd4n6lw,5092508,26037,colbie-young,00-0041069,23080,YounCo01,13477,044ebd08-c458-40ca-8c97-51c6e15abdb8,Q122397098,42762,C.Young,Colbie,Colbie Young,"Young, Colbie","Young, C",Colbie Young,,Colbie Young,Young,Colbie,,2002-07-24,2002,07,24,76,218,WR,WR,2026
jwyt7xhn2m,jwyt7xhn2m,4372561,26392,isaac-guerendo,00-0039363,21178,GuerIs00,11651,eac64b21-6e9e-447a-bf18-8a00b5c12871,Q124209497,40998,I.Guerendo,Isaac,Isaac Guerendo,"Guerendo, Isaac","Guerendo, I",Isaac Guerendo,,Isaac Guerendo,Guerendo,Isaac,,2000-06-28,2000,06,28,72,221,RB,RB,2024
jyq8eex4d4,jyq8eex4d4,2577417,15600,dak-prescott,00-0033077,14553,PresDa01,3294,86197778-8d4b-4eba-affe-08ef7be7c70b,Q16235747,29369,D.Prescott,Rayne,Dak Prescott,"Prescott, Dak","Prescott, D",Rayne Prescott,,Dak Prescott,Prescott,Dak,,1993-07-29,1993,07,29,74,230,QB,QB,2016
k0s7m7592m,k0s7m7592m,4372019,22921,jerome-ford,00-0037267,19443,FordJe00,8143,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,Q108928936,34112,J.Ford,Jerome,Jerome Ford,"Ford, Jerome","Ford, J",Jerome Ford,,Jerome Ford,Ford,Jerome,,1999-09-12,1999,09,12,70,210,RB,RB,2022
k1cnq02h20,k1cnq02h20,4433971,23066,kyle-mccord,00-0040014,22368,McCoKy00,12494,451c7689-4fc2-410a-a33f-22dfa2ab37d4,Q113252225,41971,K.McCord,Kyle,Kyle McCord,"McCord, Kyle","McCord, K",Kyle McCord,,Kyle McCord,McCord,Kyle,,2002-09-19,2002,09,19,75,218,QB,QB,2025
k3gtnf1kkh,k3gtnf1kkh,4685415,26034,travis-hunter,00-0040718,22058,HuntTr00,12530,4a975d4c-d7cd-45ef-b258-db45187140eb,Q110442577,41787,T.Hunter,Travis,Travis Hunter,"Hunter, Travis","Hunter, T",Travis Hunter,,Travis Hunter,Hunter,Travis,,2003-05-18,2003,05,18,73,185,CB,DB,2025
k50z324c5h,k50z324c5h,4429086,23056,michael-mayer,00-0039066,20282,MayeMi00,9482,31f4645a-7ccb-4633-8580-2fca361beb4f,Q104744550,40065,M.Mayer,Michael,Michael Mayer,"Mayer, Michael","Mayer, M",Michael Mayer,,Michael Mayer,Mayer,Michael,,2001-07-06,2001,07,06,76,256,TE,TE,2023
k5qh8h5f68,k5qh8h5f68,4035687,19278,michael-pittman,00-0036252,17995,PittMi01,6819,1aefd5e2-1f85-471a-91a5-4aad4cf6fe6d,Q72488713,32704,M.Pittman,Michael,Michael Pittman,"Pittman, Michael","Pittman, M",Michael Pittman,Jr.,Michael Pittman,Pittman,Michael,,1997-10-05,1997,10,05,76,223,WR,WR,2020
k98fygzkww,k98fygzkww,8439,9001,aaron-rodgers,00-0023459,5712,RodgAa00,96,0ce48193-e2fa-466e-a986-33f751add206,Q302581,7200,A.Rodgers,Aaron,Aaron Rodgers,"Rodgers, Aaron","Rodgers, A",Aaron Rodgers,,Aaron Rodgers,Rodgers,Aaron,,1983-12-02,1983,12,02,74,223,QB,QB,2005
k9ppcyzjeh,k9ppcyzjeh,4685116,28888,dj-herman,00-0041436,23708,,14026,2d762340-4d77-11f1-bbe8-cb22edd46968,,43428,D.Herman,David,DJ Herman,"Herman, DJ","Herman, D",David Herman,,DJ Herman,Herman,DJ,,2002-03-17,2002,03,17,74,235,RB,RB,2026
kbm4bnqlyd,kbm4bnqlyd,4372716,25772,nikko-remigio,00-0038519,22034,RemiNi00,11320,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5,Q118410935,40571,N.Remigio,Nikko,Nikko Remigio,"Remigio, Nikko","Remigio, N",Nikko Remigio,,Nikko Remigio,Remigio,Nikko,,1999-11-04,1999,11,04,69,187,WR,WR,2023
kbqg44kl7r,kbqg44kl7r,3929785,19747,nick-westbrook,00-0036182,18719,WestNi00,7496,5e63e674-adf3-4f4e-929e-4a0ff2cfb1df,Q99337066,33348,N.Westbrook-Ikhine,Nick,Nick Westbrook-Ikhine,"Westbrook-Ikhine, Nick","Westbrook-Ikhine, N",Nick Westbrook-Ikhine,,Nick Westbrook-Ikhine,Westbrook-Ikhine,Nick,,1997-03-21,1997,03,21,74,211,WR,WR,2020
kbwht1sv1m,kbwht1sv1m,4722908,24561,andrew-ogletree,00-0037292,19689,OgleAn00,8489,59f460a8-b5af-40e6-840c-429762b278b3,Q111788647,34148,A.Ogletree,Andrew,Andrew Ogletree,"Ogletree, Andrew","Ogletree, A",Andrew Ogletree,,Andrew Ogletree,Ogletree,Andrew,,1998-07-28,1998,07,28,77,260,TE,TE,2022
kc7rjpxprh,kc7rjpxprh,4431574,23144,eli-stowers,00-0041483,22942,StowEl00,13349,287b7f15-ebe2-433f-af00-b1755576f8f8,Q130437351,42676,E.Stowers,Eli,Eli Stowers,"Stowers, Eli","Stowers, E",Eli Stowers,,Eli Stowers,Stowers,Eli,,2003-04-15,2003,04,15,76,239,TE,TE,2026
kctnggwtzd,kctnggwtzd,4430841,22953,carson-beck,00-0041561,23003,BeckCa01,13272,a67c28ce-9e03-46f1-9fb6-b5ef70eb20db,Q115536933,42687,C.Beck,Carson,Carson Beck,"Beck, Carson","Beck, C",Carson Beck,,Carson Beck,Beck,Carson,,2001-11-19,2001,11,19,76,233,QB,QB,2026
kmxbbgpqgw,kmxbbgpqgw,4362748,23812,tyler-badie,00-0037085,19473,BadiTy00,8208,e62678b9-9816-420f-bf86-398e7fea7063,Q108760978,34152,T.Badie,Tyler,Tyler Badie,"Badie, Tyler","Badie, T",Tyler Badie,,Tyler Badie,Badie,Tyler,,1999-02-07,1999,02,07,68,194,RB,RB,2022
kn7ztbe0xd,kn7ztbe0xd,3046439,15561,hunter-henry,00-0033090,14968,HenrHu00,3214,705899da-3c20-4bc3-b5d0-2e6e40655131,Q16729769,29269,H.Henry,Hunter,Hunter Henry,"Henry, Hunter","Henry, H",Hunter Henry,,Hunter Henry,Henry,Hunter,,1994-12-07,1994,12,07,77,249,TE,TE,2016
knc1b1h88h,knc1b1h88h,4241476,25813,tyrell-shavers,00-0038679,20932,ShavTy00,11377,07eb12f0-f011-11ed-ac82-d7e41925e5ba,Q120628723,40630,T.Shavers,Tyrell,Tyrell Shavers,"Shavers, Tyrell","Shavers, T",Tyrell Shavers,,Tyrell Shavers,Shavers,Tyrell,,1999-08-18,1999,08,18,76,211,WR,WR,2023
kq8x90t8jw,kq8x90t8jw,4035004,18587,mecole-hardman,00-0035140,17053,HardMe00,5917,fe6dc768-d576-476c-b150-53b85af2a1d1,Q62081152,31888,M.Hardman,Carey,Mecole Hardman,"Hardman, Mecole","Hardman, M",Carey Hardman,Jr.,Mecole Hardman,Hardman,Mecole,,1998-03-12,1998,03,12,70,187,WR,WR,2019
kqtvg8eer0,kqtvg8eer0,4608686,27131,kyle-monangai,00-0040236,22119,MonaKy00,12534,6edec23b-f938-40f7-a151-1db5374880dd,Q123583355,42025,K.Monangai,Kyle,Kyle Monangai,"Monangai, Kyle","Monangai, K",Kyle Monangai,,Kyle Monangai,Monangai,Kyle,,2002-06-06,2002,06,06,68,207,RB,RB,2025
krhnlsgw44,krhnlsgw44,4035538,18239,david-montgomery,00-0035685,17016,MontDa01,5892,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,Q48977154,31905,D.Montgomery,David,David Montgomery,"Montgomery, David","Montgomery, D",David Montgomery,,David Montgomery,Montgomery,David,,1997-06-07,1997,06,07,71,230,RB,RB,2019
